shelter_name,region,count,long_term,adopted,species,image_url,care_reg_no,careAddr,lat,lon
가정동물병원,인천광역시,50,50.0,16.0,200.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/05/202306291406154[1].jpg,328356000000000.0,인천광역시 서구 가정로 346 (가정동) ,37.51566555,126.6730219
가평군유기동물보호소,경기도,13,13.0,3.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2024/02/202403081603141.jpg,341416000000000.0,"경기도 가평군 가평읍 아랫마장길 59 (가평읍, 농업기술센터) 가평 유기동물 보호소(10:00~18:00)",37.84600448,127.4986856
강남동물병원,울산광역시,39,39.0,5.0,200.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/05/202306301606309.jpg,331370000000000.0,울산광역시 남구 돋질로 232 (달동) 1층,35.54260399,129.3304745
강동구청 반려동물팀 ,서울특별시,1,1.0,0.0,72.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/05/202306051206720.jpeg,311324000000000.0,"서울특별시 강동구 성내로 25 (성내동, 강동구청) 강동구청 ",37.53016097,127.1237923
강동리본센터(reborn),서울특별시,15,15.0,7.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/05/202306281806343.jpg,311324000000000.0,서울특별시 강동구 양재대로81길 73 (성내동) ,37.52386736,127.1302661
강릉시 동물사랑센터,강원도,107,107.0,40.0,200.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202311280011336.jpg,342420000000000.0,강원도 강릉시 성산면 내맬길 172  ,37.69891761,128.8292654
강진군 유기견 보호소,전라남도,4,4.0,0.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/05/202306301306118[2].jpg,346492000000000.0,"전라남도 강진군 강진읍 초지길 109-62 (강진읍, 강진군상하수도사업소) ",34.62481146,126.7773923
강현림동물병원,서울특별시,57,57.0,9.0,200.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/05/202307011307724.jpg,,서울특별시 양천구 등촌로 160 (목동) 1층,37.54403832,126.862421
거제시유기동물보호소,경상남도,79,79.0,7.0,200.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/05/202307021607147.jpg,348537000000000.0,경상남도 거제시 사등면 두동로1길 109  거제시유기동물보호소,34.88376961,128.5736717
거창유기동물보호센터,경상남도,39,39.0,4.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/05/20230706090797.jpg,348547000000000.0,경상남도 거창군 남상면 수남로 1934-12  ,35.65166363,127.9129194
경동동물병원,인천광역시,48,48.0,16.0,200.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/05/202306261506388.jpg,328350000000000.0,인천광역시 중구 개항로 68 (경동) ,37.47195561,126.6299446
경산시유기동물보호소,경상북도,66,66.0,28.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/05/202306302306417.jpg,347513000000000.0,경상북도 경산시 용성면 사양지길 95 (용성면) ,35.77788149,128.8855551
경주동물사랑보호센터,경상북도,130,130.0,46.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/05/20230630150686.jpg,,경상북도 경주시 천북면 천북로 8-4  경주시 동물사랑보호센터,35.89296107,129.2384262
계룡시유기동물보호소,충청남도,3,3.0,0.0,54.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/05/202306231706572.jpg,,충청남도 계룡시 엄사면 천마로 12 ,36.28072173,127.2410396
고령군 유기견 보호소,경상북도,31,31.0,2.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/05/202306291206746.jpg,347520000000000.0,경상북도 고령군 운수면 하법길 37 (운수면) ,35.77192765,128.3003621
고성군유기동물보호소,경상남도,6,6.0,5.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/05/20230630140659.jpeg,348542000000000.0,경상남도 고성군 고성읍 남해안대로 2829-60  고성군농업기술센터 동물보호센터,34.99601449,128.3257672
고양시동물보호센터,경기도,98,98.0,27.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/05/202307141407899.jpg,341394000000000.0,"경기도 고양시 덕양구 고양대로 1695 (원흥동, 고양시 농업기술센터) 고양시동물보호센터",37.6497779,126.870086
고양이보호분양센터,경상남도,2,2.0,0.0,212.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2024/11/202412301612920.jpg,,경상남도 통영시 한산면 호두1길 351  공공형 고양이 보호분양센터,34.74997864,128.494097
고흥군임시보호센터,전라남도,37,37.0,7.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/05/202306290906183.jpg,346488000000000.0,"전라남도 고흥군 포두면 우주로 607 (포두면, 소매점) ",34.57054579,127.3410101
곡성군동물보호소,전라남도,14,14.0,0.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/05/202306281306424.jpg,346486000000000.0,전라남도 곡성군 곡성읍 군청로 50  보호소 주소 : 전남 곡성군 곡성읍 구원리 888,35.28215631,127.2926554
공주시 동물보호센터,충청남도,31,31.0,13.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/05/202306290906111.jpg,344450000000000.0,충청남도 공주시 우성면 내산목천길 52-15  ,36.49230245,127.1001077
광명반함센터,경기도,1,1.0,1.0,128.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/05/202306011806882.jpg,341390000000000.0,경기도 광명시 오리로854번길 10 (철산동) 지하1층,37.47436903,126.8684667
광양시 임시보호소,전라남도,50,50.0,6.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/05/20230629170676.jpg,346484000000000.0,전라남도 광양시 봉강면 인덕로 1169-20 (봉강면) 지곡리 864-24,34.98789219,127.5765199
광주TNR동물병원송정,경기도,78,78.0,19.0,200.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/05/202306291706936.jpg,341554000000000.0,경기도 광주시 경안천로 142 (송정동) 광주TNR동물병원,37.41734393,127.2750274
광주TNR동물병원초월,,0,,,,,341554000000000.0,,0.0,0.0
광주동물보호센터,광주광역시,319,319.0,63.0,200.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/05/202306301806500.jpg,329363000000000.0,광주광역시 북구 본촌마을길 25-1 (본촌동) 광주동물보호센터,35.22270912,126.8821405
광주첨단YB동물병원,,0,,,,,329362000000000.0,,0.0,0.0
괴산증평동물보호센터,충청북도,42,42.0,11.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/05/202307032007897.jpeg,343446000000000.0,충청북도 증평군 도안면 입장길 239 (도안면) ,36.8469669,127.6082351
구례군동물보호센터,전라남도,14,14.0,4.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/05/202306221406663.jpg,346487000000000.0,전라남도 구례군 용방면 용방로 64-11  ,35.22241499,127.4587825
구리시 반려돌봄센터,,0,,,,,341398000000000.0,,0.0,0.0
구미시 동물보호센터,경상북도,35,35.0,7.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/05/202306291606980.jpg,347508000000000.0,경상북도 구미시 옥성면 선상동로 1358  애니멀 케어 센터,36.34009717,128.2787559
군산유기동물보호센터,전라북도,130,130.0,35.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/05/202306301806816.jpg,345467000000000.0,전라북도 군산시 대야면 보덕안정길 108-20  ,35.96081513,126.8163081
군위종합동물병원,,0,,,,,327514000000000.0,,0.0,0.0
금강동물병원,대구광역시,16,16.0,9.0,200.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/05/202306151806372[1].jpg,327346000000000.0,대구광역시 수성구 동원로 150 (만촌동) 금강동물병원,35.87165133,128.635875
금왕동물병원,충청북도,61,61.0,11.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/05/202306301006729.jpg,343447000000000.0,충청북도 음성군 금왕읍 대금로 1498 (금왕읍) 금왕동물병원,36.98920959,127.5984833
금일동물보호센터,충청남도,51,51.0,23.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/05/202306271406719.jpg,,충청남도 홍성군 홍동면 충절로 625 (홍동면) ,36.57890506,126.7054976
김천시 동물보호센터,경상북도,35,35.0,10.0,200.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/05/202306301506687[1].jpg,347506000000000.0,경상북도 김천시 구성면 남김천대로 3296-22  하강리 44(김천시 유기동물보호센터),36.07761662,128.0994797
나주유기동물보호센터,전라남도,157,157.0,19.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/05/202306292106972.jpg,346483000000000.0,전라남도 나주시 산포면 내기3길 71-43 [*미고시] ,35.04820352,126.7812421
남부여동물보호소,충청남도,39,39.0,7.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/05/202306291406149.png,344457000000000.0,충청남도 부여군 임천면 위덕로47번길 36-12  (점리),36.21588848,126.8909218
남산동물병원,서울특별시,27,27.0,4.0,200.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/05/202306231706452.jpg,,서울특별시 용산구 후암로 51 (후암동) 1층,37.55043611,126.9769997
남양주시동물보호센터,경기도,102,102.0,23.0,212.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/05/20230701120732.jpeg,,경기도 남양주시 경강로163번길 32-27 (이패동) ,37.60878682,127.1915234
남해군동물보호센터,경상남도,15,15.0,4.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/05/202306242006675.jpg,348543000000000.0,경상남도 남해군 이동면 남해대로 2449  동물보호센터,34.81761674,127.9231895
노원반려동물문화센터,,0,,,,,311310000000000.0,,0.0,0.0
논산시 동물보호센터,충청남도,58,58.0,13.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/05/202306300906775.jpg,,충청남도 논산시 계백로665번길 100 (등화동) 논산시 동물보호센터,36.18566145,127.0585764
누리동물병원,부산광역시,35,35.0,4.0,212.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/05/202306261506139.jpg,,부산광역시 해운대구 송정2로13번길 46 (송정동) 누리동물병원,35.19480895,129.2063176
늘푸른동물병원,인천광역시,21,21.0,13.0,200.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/05/202306161106455.jpg,328354000000000.0,인천광역시 부평구 후정동로 60 (삼산동) ,37.52269251,126.7385116
다나동물병원,강원도,8,8.0,0.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/05/202306261606689[1].jpg,329362000000000.0,강원도 정선군 정선읍 비봉로 46  ,37.38110199,128.6631596
단양군동물보호센터,충청북도,9,9.0,1.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/05/202306291706986.jpg,343448000000000.0,충청북도 단양군 매포읍 단양산업단지1로 201  828번지,0.0,0.0
담양군 동물보호센터,전라남도,29,29.0,5.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/05/202307071407205.jpg,346485000000000.0,전라남도 담양군 용면 시암골로 280-57 (용면) :용면 두장리 21번지,35.35856617,127.0015733
당진시동물보호소,충청남도,56,56.0,26.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/05/202306301406864[1].jpg,,충청남도 당진시 고대면 연동로 30-6 (고대면) ,36.93404053,126.596264
대구수의사회(달성군),,0,,,,,327348000000000.0,,0.0,0.0
대구수의사회(아이펫),대구광역시,20,20.0,6.0,200.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/05/202306151006546.jpg,327343000000000.0,대구광역시 서구 서대구로 64 (평리동) ,35.86382101,128.556549
대구시수의사회(더펫),대구광역시,23,23.0,7.0,200.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/05/202306161706642.jpg,327343000000000.0,대구광역시 서구 서대구로 361 (비산동) 2층,35.88909572,128.5607105
대구시수의사회(동산),대구광역시,10,10.0,9.0,200.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/05/202306261406189.jpg,327341000000000.0,대구광역시 중구 남성로 서성로 34 (남성로) ,35.86965031,128.5874732
대구시수의사회(동인),대구광역시,20,20.0,7.0,200.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/05/202306190906295.jpg,327341000000000.0,대구광역시 중구 동인동4가 국채보상로 724 ,35.86839223,128.6096804
대구시수의사회(보경),대구광역시,21,21.0,11.0,200.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/05/202306291506237.jpg,327343000000000.0,대구광역시 서구 달서로 165 (비산동) ,35.87703048,128.5709998
대구시수의사회(삼덕),대구광역시,2,2.0,0.0,200.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/05/202306191406347.jpg,327341000000000.0,대구광역시 중구 삼덕동1가 달구벌대로 2145 ,35.86485653,128.5983897
대구시수의사회(삼성),대구광역시,21,21.0,21.0,200.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/05/202306281006144.jpg,327343000000000.0,대구광역시 서구 서대구로 24 (내당동) ,0.0,0.0
대구시수의사회(원),대구광역시,4,4.0,1.0,200.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/05/202306301106563.jpg,,대구광역시 중구 동덕로8길 2 (대봉동) ,35.85849785,128.6054532
대구시수의사회(평리),대구광역시,21,21.0,0.0,200.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/05/202306151406748.jpg,327343000000000.0,대구광역시 서구 서대구로 189 (평리동) 2층,35.87494333,128.554616
대구유기동물보호센터,대구광역시,47,47.0,7.0,200.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/05/202306301306140[1].jpg,327342000000000.0,대구광역시 동구 금강로 151-13 (금강동) ,35.86387454,128.7359591
대구유기동물보호협회,대구광역시,154,154.0,16.0,200.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/05/20230629170694.jpg,327344000000000.0,대구광역시 동구 금강로 151-13 (금강동) ,35.86387454,128.7359591
대전동물보호센터,대전광역시,148,148.0,43.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/05/202307050907401.jpg,330368000000000.0,대전광역시 유성구 금남구즉로 1234 (금고동) 대전광역시 동물보호센터,36.45877186,127.3828302
대한동물사랑협회,전라남도,23,23.0,13.0,200.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/05/202307011407257.jpg,,전라남도 순천시 상사면 민속마을길 978 (상사면) .,34.92693167,127.4099241
더나은동물병원,전라북도,10,10.0,2.0,114.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/05/202307131107302.jpg,345478000000000.0,전라북도 고창군 무장면 신촌농장길 98  ,35.40241284,126.5564969
동구종합동물병원,,0,,,,,326327000000000.0,,0.0,0.0
동대문구청,서울특별시,5,5.0,0.0,200.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/05/202306191606341.jpg,,서울특별시 동대문구 천호대로 145 (용두동) ,37.57439172,127.0398966
동물보호관리협회,부산광역시,42,42.0,8.0,200.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/05/202306280906106.jpg,326329000000000.0,부산광역시 강서구 가락대로1283번길 25-2 (봉림동) ,35.17892406,128.8997595
